17163143218631157208842240,613120,17163143218631157208842240,286294,399361
17163143218631157208842240,467201,17163143218631157208842240,148907,357974
17163143218631157208842240,307200,17163143218631157208842240,198400,119893
17163143218631157208842240,148480,17163143218631157208842240,104107,69120
17163143218631157208842240,104960,17163143218631157208842240,70827,171094
17163143218631157208842240,95147,17163143218631157208842240,74666,87893
17163143218631157208842240,158293,17163143218631157208842240,72106,61441
17163143218631157208842240,131840,17163143218631157208842240,239787,63147
17163143218631157208842240,132694,17163143218631157208842240,83200,63574
17163143218631157208842240,110080,17163143218631157208842240,690347,74667
17163143218631157208842240,563200,17163143218631157208842240,301227,241921
17163143218631157208842240,342613,17163143218631157208842240,369494,285441
17163143218631157208842240,320854,17163143218631157208842240,175360,218454
17163143218631157208842240,187306,17163143218631157208842240,150188,96426
17163143218631157208842240,152320,17163143218631157208842240,180053,102401
17163143218631157208842240,131413,17163143218631157208842240,72960,90026
17163143218631157208842240,110080,17163143218631157208842240,93013,73814
17163143218631157208842240,123307,17163143218631157208842240,77226,64000
17163143218631157208842240,113066,17163143218631157208842240,65281,53760
17163143218631157208842240,78507,17163143218631157208842240,112214,120746
17163143218631157208842240,551255,17163143218631157208842240,381014,236374
17163143218631157208842240,384855,17163143218631157208842240,159146,302080
17163143218631157208842240,192001,17163143218631157208842240,253441,229120
17163143218631157208842240,190293,17163143218631157208842240,163840,144215
17163143218631157208842240,125866,17163143218631157208842240,80640,100267
17163143218631157208842240,149759,17163143218631157208842240,74240,92586
17163143218631157208842240,135253,17163143218631157208842240,72959,61440
17163143218631157208842240,235093,17163143218631157208842240,76801,57600
17163143218631157208842240,116906,17163143218631157208842240,70400,133547
17163143218631157208842240,119895,17163143218631157208842240,652375,72960
17163143218631157208842240,477013,17163143218631157208842240,182613,214613
17163143218631157208842240,349440,17163143218631157208842240,286293,296533
17163143218631157208842240,309761,17163143218631157208842240,185173,259841
17163143218631157208842240,178347,17163143218631157208842240,427094,141228
17163143218631157208842240,128001,17163143218631157208842240,70400,92160
17163143218631157208842240,136960,17163143218631157208842240,56747,198400
17163143218631157208842240,96427,17163143218631157208842240,53333,66135
17163143218631157208842240,907520,17163143218631157208842240,281174,167681
17163143218631157208842240,247040,17163143218631157208842240,62294,68694
17163143218631157208842240,74240,17163143218631157208842240,51200,54613
17163143218631157208842240,588374,17163143218631157208842240,325120,240640
17163143218631157208842240,397226,17163143218631157208842240,139093,302507
17163143218631157208842240,353280,17163143218631157208842240,193280,148907
17163143218631157208842240,235946,17163143218631157208842240,184320,89173
17163143218631157208842240,130133,17163143218631157208842240,72107,148481
17163143218631157208842240,136107,17163143218631157208842240,109654,86614
17163143218631157208842240,633600,17163143218631157208842240,89599,101974
17163143218631157208842240,124161,17163143218631157208842240,210346,70400
17163143218631157208842240,165120,17163143218631157208842240,68694,50346
17163143218631157208842240,154881,17163143218631157208842240,60160,53333
17163143218631157208842240,422400,17163143218631157208842240,387841,401493
17163143218631157208842240,211200,17163143218631157208842240,81066,186027
17163143218631157208842240,270933,17163143218631157208842240,790615,191147
17163143218631157208842240,163414,17163143218631157208842240,182187,93440
17163143218631157208842240,137813,17163143218631157208842240,79786,84906
17163143218631157208842240,1784323,17163143218631157208842240,113493,79788
17163143218631157208842240,97708,17163143218631157208842240,75521,92160
17163143218631157208842240,76800,17163143218631157208842240,66560,52054
17163143218631157208842240,157866,17163143218631157208842240,88320,53760
17163143218631157208842240,119041,17163143218631157208842240,88747,49493
17163143218631157208842240,898134,17163143218631157208842240,215893,312747
17163143218631157208842240,331947,17163143218631157208842240,127147,297387
17163143218631157208842240,307201,17163143218631157208842240,180481,151040
17163143218631157208842240,178346,17163143218631157208842240,145493,141654
17163143218631157208842240,201813,17163143218631157208842240,170666,127574
17163143218631157208842240,298240,17163143218631157208842240,78080,96000
17163143218631157208842240,107947,17163143218631157208842240,77654,70400
17163143218631157208842240,929281,17163143218631157208842240,297387,61013
17163143218631157208842240,96000,17163143218631157208842240,87040,52479
17163143218631157208842240,128426,17163143218631157208842240,100267,69974
17163143218631157208842240,461227,17163143218631157208842240,180480,248747
17163143218631157208842240,997549,17163143218631157208842240,136533,349867
17163143218631157208842240,238933,17163143218631157208842240,168534,142080
17163143218631157208842240,267093,17163143218631157208842240,149761,206506
17163143218631157208842240,161707,17163143218631157208842240,1370454,73387
17163143218631157208842240,96000,17163143218631157208842240,69973,62293
17163143218631157208842240,87893,17163143218631157208842240,60586,90028
17163143218631157208842240,211200,17163143218631157208842240,266241,59734
17163143218631157208842240,126294,17163143218631157208842240,83200,45653
17163143218631157208842240,82346,17163143218631157208842240,94720,49920
17163143218631157208842240,491946,17163143218631157208842240,297387,371200
17163143218631157208842240,311040,17163143218631157208842240,120748,196693
17163143218631157208842240,221014,17163143218631157208842240,195841,205228
17163143218631157208842240,179628,17163143218631157208842240,262827,162560
17163143218631157208842240,348161,17163143218631157208842240,79360,111786
17163143218631157208842240,553387,17163143218631157208842240,61014,98559
17163143218631157208842240,99413,17163143218631157208842240,149333,90027
17163143218631157208842240,972802,17163143218631157208842240,253013,64427
17163143218631157208842240,188161,17163143218631157208842240,58454,59307
17163143218631157208842240,51200,17163143218631157208842240,28160,32854
17163143218631157208842240,603306,17163143218631157208842240,279467,322987
17163143218631157208842240,938667,17163143218631157208842240,155734,185173
17163143218631157208842240,198827,17163143218631157208842240,196693,167253
17163143218631157208842240,202239,17163143218631157208842240,105813,96000
17163143218631157208842240,245334,17163143218631157208842240,82347,96427
17163143218631157208842240,169386,17163143218631157208842240,93440,85333
17163143218631157208842240,105813,17163143218631157208842240,72108,71254
17163143218631157208842240,879360,17163143218631157208842240,246613,92588
17163143218631157208842240,186880,17163143218631157208842240,63573,51626
17163143218631157208842240,111786,17163143218631157208842240,203520,69974
