13049451256316164510349523186034251108754369566967068714250272768,1536428,13049451256316164510349523186034251108754369566967068714250272768,626347,1111894
13049451256316164510349523186034251108754369566967068714250272768,966402,13049451256316164510349523186034251108754369566967068714250272768,290133,713388
13049451256316164510349523186034251108754369566967068714250272768,414721,13049451256316164510349523186034251108754369566967068714250272768,222719,450133
13049451256316164510349523186034251108754369566967068714250272768,378026,13049451256316164510349523186034251108754369566967068714250272768,287574,306774
13049451256316164510349523186034251108754369566967068714250272768,473600,13049451256316164510349523186034251108754369566967068714250272768,145919,226560
13049451256316164510349523186034251108754369566967068714250272768,371627,13049451256316164510349523186034251108754369566967068714250272768,257280,241493
13049451256316164510349523186034251108754369566967068714250272768,206507,13049451256316164510349523186034251108754369566967068714250272768,96001,177493
13049451256316164510349523186034251108754369566967068714250272768,509440,13049451256316164510349523186034251108754369566967068714250272768,188587,232535
13049451256316164510349523186034251108754369566967068714250272768,218027,13049451256316164510349523186034251108754369566967068714250272768,92160,270081
13049451256316164510349523186034251108754369566967068714250272768,274774,13049451256316164510349523186034251108754369566967068714250272768,129281,243199
13049451256316164510349523186034251108754369566967068714250272768,1775361,13049451256316164510349523186034251108754369566967068714250272768,363521,769280
13049451256316164510349523186034251108754369566967068714250272768,6577498,13049451256316164510349523186034251108754369566967068714250272768,290561,338346
13049451256316164510349523186034251108754369566967068714250272768,243626,13049451256316164510349523186034251108754369566967068714250272768,221013,199680
13049451256316164510349523186034251108754369566967068714250272768,279467,13049451256316164510349523186034251108754369566967068714250272768,131414,299093
13049451256316164510349523186034251108754369566967068714250272768,203093,13049451256316164510349523186034251108754369566967068714250272768,154027,284587
13049451256316164510349523186034251108754369566967068714250272768,212908,13049451256316164510349523186034251108754369566967068714250272768,114346,296534
13049451256316164510349523186034251108754369566967068714250272768,281175,13049451256316164510349523186034251108754369566967068714250272768,268374,290134
13049451256316164510349523186034251108754369566967068714250272768,781227,13049451256316164510349523186034251108754369566967068714250272768,203521,243626
13049451256316164510349523186034251108754369566967068714250272768,281600,13049451256316164510349523186034251108754369566967068714250272768,112214,279041
13049451256316164510349523186034251108754369566967068714250272768,442881,13049451256316164510349523186034251108754369566967068714250272768,949762,369494
13049451256316164510349523186034251108754369566967068714250272768,1012906,13049451256316164510349523186034251108754369566967068714250272768,459522,1228801
13049451256316164510349523186034251108754369566967068714250272768,859734,13049451256316164510349523186034251108754369566967068714250272768,274347,380160
13049451256316164510349523186034251108754369566967068714250272768,472747,13049451256316164510349523186034251108754369566967068714250272768,359253,560215
13049451256316164510349523186034251108754369566967068714250272768,393814,13049451256316164510349523186034251108754369566967068714250272768,162560,1169921
13049451256316164510349523186034251108754369566967068714250272768,208640,13049451256316164510349523186034251108754369566967068714250272768,242346,166828
13049451256316164510349523186034251108754369566967068714250272768,209921,13049451256316164510349523186034251108754369566967068714250272768,110507,175360
13049451256316164510349523186034251108754369566967068714250272768,258988,13049451256316164510349523186034251108754369566967068714250272768,98986,160853
13049451256316164510349523186034251108754369566967068714250272768,317867,13049451256316164510349523186034251108754369566967068714250272768,208213,207360
13049451256316164510349523186034251108754369566967068714250272768,224854,13049451256316164510349523186034251108754369566967068714250272768,89600,166400
13049451256316164510349523186034251108754369566967068714250272768,216746,13049451256316164510349523186034251108754369566967068714250272768,87466,163413
13049451256316164510349523186034251108754369566967068714250272768,1726296,13049451256316164510349523186034251108754369566967068714250272768,1277014,1118721
13049451256316164510349523186034251108754369566967068714250272768,4831577,13049451256316164510349523186034251108754369566967068714250272768,1216001,685653
13049451256316164510349523186034251108754369566967068714250272768,299093,13049451256316164510349523186034251108754369566967068714250272768,515840,235948
13049451256316164510349523186034251108754369566967068714250272768,261547,13049451256316164510349523186034251108754369566967068714250272768,183466,322133
13049451256316164510349523186034251108754369566967068714250272768,454402,13049451256316164510349523186034251108754369566967068714250272768,180481,200107
13049451256316164510349523186034251108754369566967068714250272768,206933,13049451256316164510349523186034251108754369566967068714250272768,120320,157440
13049451256316164510349523186034251108754369566967068714250272768,213334,13049451256316164510349523186034251108754369566967068714250272768,111786,209067
13049451256316164510349523186034251108754369566967068714250272768,250880,13049451256316164510349523186034251108754369566967068714250272768,140374,359681
13049451256316164510349523186034251108754369566967068714250272768,487681,13049451256316164510349523186034251108754369566967068714250272768,311466,213760
13049451256316164510349523186034251108754369566967068714250272768,208213,13049451256316164510349523186034251108754369566967068714250272768,100693,203094
13049451256316164510349523186034251108754369566967068714250272768,1470721,13049451256316164510349523186034251108754369566967068714250272768,571307,1279148
13049451256316164510349523186034251108754369566967068714250272768,879787,13049451256316164510349523186034251108754369566967068714250272768,276480,398934
13049451256316164510349523186034251108754369566967068714250272768,372055,13049451256316164510349523186034251108754369566967068714250272768,293974,298240
13049451256316164510349523186034251108754369566967068714250272768,408321,13049451256316164510349523186034251108754369566967068714250272768,223573,343467
13049451256316164510349523186034251108754369566967068714250272768,318293,13049451256316164510349523186034251108754369566967068714250272768,112213,151894
13049451256316164510349523186034251108754369566967068714250272768,225706,13049451256316164510349523186034251108754369566967068714250272768,124160,221440
13049451256316164510349523186034251108754369566967068714250272768,204800,13049451256316164510349523186034251108754369566967068714250272768,92161,220160
13049451256316164510349523186034251108754369566967068714250272768,210773,13049451256316164510349523186034251108754369566967068714250272768,124586,205654
13049451256316164510349523186034251108754369566967068714250272768,220587,13049451256316164510349523186034251108754369566967068714250272768,94293,174935
13049451256316164510349523186034251108754369566967068714250272768,199680,13049451256316164510349523186034251108754369566967068714250272768,249601,381014
13049451256316164510349523186034251108754369566967068714250272768,1596162,13049451256316164510349523186034251108754369566967068714250272768,511573,1059414
13049451256316164510349523186034251108754369566967068714250272768,601175,13049451256316164510349523186034251108754369566967068714250272768,244481,342186
13049451256316164510349523186034251108754369566967068714250272768,508161,13049451256316164510349523186034251108754369566967068714250272768,380587,3097176
13049451256316164510349523186034251108754369566967068714250272768,240213,13049451256316164510349523186034251108754369566967068714250272768,171946,216320
13049451256316164510349523186034251108754369566967068714250272768,365654,13049451256316164510349523186034251108754369566967068714250272768,121600,191147
13049451256316164510349523186034251108754369566967068714250272768,197974,13049451256316164510349523186034251108754369566967068714250272768,115200,174507
13049451256316164510349523186034251108754369566967068714250272768,242773,13049451256316164510349523186034251108754369566967068714250272768,168960,184746
13049451256316164510349523186034251108754369566967068714250272768,265387,13049451256316164510349523186034251108754369566967068714250272768,139093,246187
13049451256316164510349523186034251108754369566967068714250272768,298667,13049451256316164510349523186034251108754369566967068714250272768,134401,403201
13049451256316164510349523186034251108754369566967068714250272768,354986,13049451256316164510349523186034251108754369566967068714250272768,680961,321706
13049451256316164510349523186034251108754369566967068714250272768,1120854,13049451256316164510349523186034251108754369566967068714250272768,517121,1050881
13049451256316164510349523186034251108754369566967068714250272768,765440,13049451256316164510349523186034251108754369566967068714250272768,771841,556800
13049451256316164510349523186034251108754369566967068714250272768,599467,13049451256316164510349523186034251108754369566967068714250272768,296961,519253
13049451256316164510349523186034251108754369566967068714250272768,326827,13049451256316164510349523186034251108754369566967068714250272768,404907,188587
13049451256316164510349523186034251108754369566967068714250272768,903255,13049451256316164510349523186034251108754369566967068714250272768,173227,266667
13049451256316164510349523186034251108754369566967068714250272768,212906,13049451256316164510349523186034251108754369566967068714250272768,111360,237228
13049451256316164510349523186034251108754369566967068714250272768,217601,13049451256316164510349523186034251108754369566967068714250272768,128854,162560
13049451256316164510349523186034251108754369566967068714250272768,212906,13049451256316164510349523186034251108754369566967068714250272768,184746,195414
13049451256316164510349523186034251108754369566967068714250272768,270934,13049451256316164510349523186034251108754369566967068714250272768,254720,338346
13049451256316164510349523186034251108754369566967068714250272768,224000,13049451256316164510349523186034251108754369566967068714250272768,133120,146347
13049451256316164510349523186034251108754369566967068714250272768,1254828,13049451256316164510349523186034251108754369566967068714250272768,555521,987307
13049451256316164510349523186034251108754369566967068714250272768,1264641,13049451256316164510349523186034251108754369566967068714250272768,4482991,456960
13049451256316164510349523186034251108754369566967068714250272768,3160749,13049451256316164510349523186034251108754369566967068714250272768,522240,284587
13049451256316164510349523186034251108754369566967068714250272768,219733,13049451256316164510349523186034251108754369566967068714250272768,141227,177919
13049451256316164510349523186034251108754369566967068714250272768,924160,13049451256316164510349523186034251108754369566967068714250272768,187734,190293
13049451256316164510349523186034251108754369566967068714250272768,224000,13049451256316164510349523186034251108754369566967068714250272768,165974,223999
13049451256316164510349523186034251108754369566967068714250272768,641707,13049451256316164510349523186034251108754369566967068714250272768,102827,776107
13049451256316164510349523186034251108754369566967068714250272768,263680,13049451256316164510349523186034251108754369566967068714250272768,101119,211627
13049451256316164510349523186034251108754369566967068714250272768,197973,13049451256316164510349523186034251108754369566967068714250272768,109227,174080
13049451256316164510349523186034251108754369566967068714250272768,253867,13049451256316164510349523186034251108754369566967068714250272768,102827,289706
13049451256316164510349523186034251108754369566967068714250272768,939095,13049451256316164510349523186034251108754369566967068714250272768,314027,599894
13049451256316164510349523186034251108754369566967068714250272768,625494,13049451256316164510349523186034251108754369566967068714250272768,356693,550401
13049451256316164510349523186034251108754369566967068714250272768,321707,13049451256316164510349523186034251108754369566967068714250272768,241068,2504535
13049451256316164510349523186034251108754369566967068714250272768,331521,13049451256316164510349523186034251108754369566967068714250272768,159147,272213
13049451256316164510349523186034251108754369566967068714250272768,910509,13049451256316164510349523186034251108754369566967068714250272768,142933,215894
13049451256316164510349523186034251108754369566967068714250272768,263254,13049451256316164510349523186034251108754369566967068714250272768,198400,183466
13049451256316164510349523186034251108754369566967068714250272768,195414,13049451256316164510349523186034251108754369566967068714250272768,125013,180053
13049451256316164510349523186034251108754369566967068714250272768,220586,13049451256316164510349523186034251108754369566967068714250272768,105386,192853
13049451256316164510349523186034251108754369566967068714250272768,216320,13049451256316164510349523186034251108754369566967068714250272768,117761,258988
13049451256316164510349523186034251108754369566967068714250272768,334080,13049451256316164510349523186034251108754369566967068714250272768,127574,288000
13049451256316164510349523186034251108754369566967068714250272768,2533976,13049451256316164510349523186034251108754369566967068714250272768,432213,1097814
13049451256316164510349523186034251108754369566967068714250272768,693333,13049451256316164510349523186034251108754369566967068714250272768,302933,465495
13049451256316164510349523186034251108754369566967068714250272768,305493,13049451256316164510349523186034251108754369566967068714250272768,629334,1493334
13049451256316164510349523186034251108754369566967068714250272768,219307,13049451256316164510349523186034251108754369566967068714250272768,112213,206507
13049451256316164510349523186034251108754369566967068714250272768,3941550,13049451256316164510349523186034251108754369566967068714250272768,757334,2424749
13049451256316164510349523186034251108754369566967068714250272768,4433497,13049451256316164510349523186034251108754369566967068714250272768,136106,658773
13049451256316164510349523186034251108754369566967068714250272768,245760,13049451256316164510349523186034251108754369566967068714250272768,117334,235094
13049451256316164510349523186034251108754369566967068714250272768,2317229,13049451256316164510349523186034251108754369566967068714250272768,2106882,992427
13049451256316164510349523186034251108754369566967068714250272768,2304430,13049451256316164510349523186034251108754369566967068714250272768,238081,642988
13049451256316164510349523186034251108754369566967068714250272768,718080,13049451256316164510349523186034251108754369566967068714250272768,279893,596908
