26757636028378838755171694542848,1172481,26757636028378838755171694542848,565333,509440
26757636028378838755171694542848,519682,26757636028378838755171694542848,1037229,1000533
26757636028378838755171694542848,1249281,26757636028378838755171694542848,271788,219734
26757636028378838755171694542848,141653,26757636028378838755171694542848,120320,85760
26757636028378838755171694542848,163840,26757636028378838755171694542848,123308,85333
26757636028378838755171694542848,910507,26757636028378838755171694542848,736427,96427
26757636028378838755171694542848,141228,26757636028378838755171694542848,106668,91734
26757636028378838755171694542848,112640,26757636028378838755171694542848,75520,71253
26757636028378838755171694542848,117333,26757636028378838755171694542848,433067,93866
26757636028378838755171694542848,108374,26757636028378838755171694542848,71680,69120
26757636028378838755171694542848,817067,26757636028378838755171694542848,448001,436480
26757636028378838755171694542848,299947,26757636028378838755171694542848,156160,199254
26757636028378838755171694542848,316160,26757636028378838755171694542848,241066,155734
26757636028378838755171694542848,295253,26757636028378838755171694542848,133546,154880
26757636028378838755171694542848,199681,26757636028378838755171694542848,110507,113920
26757636028378838755171694542848,147201,26757636028378838755171694542848,107093,90453
26757636028378838755171694542848,161280,26757636028378838755171694542848,113067,76800
26757636028378838755171694542848,124587,26757636028378838755171694542848,95147,75947
26757636028378838755171694542848,105813,26757636028378838755171694542848,258134,115626
26757636028378838755171694542848,136533,26757636028378838755171694542848,99840,86613
26757636028378838755171694542848,542293,26757636028378838755171694542848,253867,273067
26757636028378838755171694542848,482987,26757636028378838755171694542848,263253,364373
26757636028378838755171694542848,320853,26757636028378838755171694542848,240640,128000
26757636028378838755171694542848,189440,26757636028378838755171694542848,131414,121174
26757636028378838755171694542848,135679,26757636028378838755171694542848,103253,111359
26757636028378838755171694542848,157013,26757636028378838755171694542848,106666,133547
26757636028378838755171694542848,109226,26757636028378838755171694542848,104959,61867
26757636028378838755171694542848,112640,26757636028378838755171694542848,86613,130133
26757636028378838755171694542848,114347,26757636028378838755171694542848,75094,77654
26757636028378838755171694542848,121173,26757636028378838755171694542848,116053,72533
26757636028378838755171694542848,893014,26757636028378838755171694542848,498346,523093
26757636028378838755171694542848,615680,26757636028378838755171694542848,267947,381013
26757636028378838755171694542848,547840,26757636028378838755171694542848,239360,227415
26757636028378838755171694542848,294401,26757636028378838755171694542848,248746,140373
26757636028378838755171694542848,133121,26757636028378838755171694542848,140800,145494
26757636028378838755171694542848,151041,26757636028378838755171694542848,132267,69120
26757636028378838755171694542848,159147,26757636028378838755171694542848,651520,88746
26757636028378838755171694542848,110507,26757636028378838755171694542848,121173,78933
26757636028378838755171694542848,105387,26757636028378838755171694542848,82774,66134
26757636028378838755171694542848,116908,26757636028378838755171694542848,93014,96426
26757636028378838755171694542848,829868,26757636028378838755171694542848,389547,463361
26757636028378838755171694542848,345174,26757636028378838755171694542848,160853,253441
26757636028378838755171694542848,373333,26757636028378838755171694542848,232534,186454
26757636028378838755171694542848,277761,26757636028378838755171694542848,609707,801280
26757636028378838755171694542848,120320,26757636028378838755171694542848,101120,202241
26757636028378838755171694542848,127147,26757636028378838755171694542848,126294,79787
26757636028378838755171694542848,189014,26757636028378838755171694542848,95146,74667
26757636028378838755171694542848,106240,26757636028378838755171694542848,479574,94720
26757636028378838755171694542848,121601,26757636028378838755171694542848,62293,72960
26757636028378838755171694542848,110934,26757636028378838755171694542848,72533,92160
26757636028378838755171694542848,794027,26757636028378838755171694542848,273067,304640
26757636028378838755171694542848,515841,26757636028378838755171694542848,262401,273920
26757636028378838755171694542848,539733,26757636028378838755171694542848,248320,200533
26757636028378838755171694542848,216320,26757636028378838755171694542848,135253,127147
26757636028378838755171694542848,142080,26757636028378838755171694542848,110934,137813
26757636028378838755171694542848,133121,26757636028378838755171694542848,156587,214615
26757636028378838755171694542848,167681,26757636028378838755171694542848,468054,90879
26757636028378838755171694542848,111360,26757636028378838755171694542848,82774,75093
26757636028378838755171694542848,107946,26757636028378838755171694542848,80213,80640
26757636028378838755171694542848,107093,26757636028378838755171694542848,82347,68694
26757636028378838755171694542848,768427,26757636028378838755171694542848,387413,450135
